🇨🇳| 央视,#genre#
凤凰资讯,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/1/224/3221226546/1.m3u8?$r7d SD
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/1/224/3221228524/1.m3u8?$r7d FHD
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]/ott.mobaibox.com/PLTV/1/224/3221228524/1.m3u8?$r7d FHD
凤凰资讯,http://103.95.24.37:880/fhzx.m3u8
凤凰资讯,http://13457610200.8866.org:2018/live/凤凰资讯/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8?$r7d 8M FHD
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8?$r7d 8M FHD
凤凰香港,http://103.95.24.37:880/fhxgt.m3u8
凤凰香港,http://13457610200.8866.org:2018/live/凤凰香港/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv?$官源 SD
香港卫视文旅台,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
TVB星河,http://13457610200.8866.org:2018/live/星河频道HD/index.m3u8
无线财经,rtmp://9svd5.mine.nu:1935/sat/hk011
无线财经,rtmp://9svd5.mine.nu:1935/sat/hk031
无线财经,rtmp://twcdn.top:1935/sat/hk011
无线财经,rtmp://twcdn.top:1935/sat/hk031
有线18,rtmp://9svd5.mine.nu:1935/sat/hk021
有线18,rtmp://twcdn.top:1935/sat/hk021
私人影院,http://13457610200.8866.org:2018/live/影视频道HD/index.m3u8
星空卫视,http://13457610200.8866.org:2018/live/星空卫视/index.m3u8
Channel V,http://103.95.24.37:880/cv.m3u8
天映经典,http://13457610200.8866.org:2018/live/天映频道HD/index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8?$未知 HD
港台电视31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream1/streamPlaylist.m3u8?$未知 HD
港台电视31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8?$未知 FHD
港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8?$未知 HD
港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8?$未知 FHD
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8?$未知 HD
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$未知 FHD
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8?$未知 HD
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8?$未知 FHD
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?$未知 HD
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8?$未知 FHD
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?未知 SD
澳门莲花,https://i.125011.xyz/amlh.php?$官源 FHD
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8?$未知 SD
🇹🇼| 台湾,#genre#
华视,rtmp://9svd5.mine.nu:1935/sat/tv111
华视,rtmp://twcdn.top:1935/sat/tv111
民视,rtmp://9svd5.mine.nu:1935/sat/tv051
民视,rtmp://twcdn.top:1935/sat/tv051
台视,rtmp://9svd5.mine.nu:1935/sat/tv071
台视,rtmp://twcdn.top:1935/sat/tv071
中视,rtmp://9svd5.mine.nu:1935/sat/tv091
中视,rtmp://twcdn.top:1935/sat/tv091
TVBS新闻,rtmp://9svd5.mine.nu:1935/sat/tv551
TVBS新闻,rtmp://twcdn.top:1935/sat/tv551
东森财经,rtmp://9svd5.mine.nu:1935/sat/tv571
东森财经,rtmp://twcdn.top:1935/sat/tv571
龙祥时代,http://13457610200.8866.org:2018/live/有线电影HD/index.m3u8
MOMO综合,rtmp://9svd5.mine.nu:1935/sat/tv761
MOMO综合,rtmp://twcdn.top:1935/sat/tv761
TVBS欢乐,rtmp://9svd5.mine.nu:1935/sat/tv421
TVBS欢乐,rtmp://twcdn.top:1935/sat/tv421
东森超视,rtmp://9svd5.mine.nu:1935/sat/tv331
东森超视,rtmp://twcdn.top:1935/sat/tv331
纬来日本,rtmp://9svd5.mine.nu:1935/sat/tv771
纬来日本,rtmp://twcdn.top:1935/sat/tv771
纬来育乐,rtmp://9svd5.mine.nu:1935/sat/tv701
纬来育乐,rtmp://twcdn.top:1935/sat/tv701
体育频道1,rtmp://9svd5.mine.nu:1935/sat/md011
体育频道1,rtmp://twcdn.top:1935/sat/md011
体育频道2,rtmp://9svd5.mine.nu:1935/sat/md021
体育频道2,rtmp://twcdn.top:1935/sat/md021
体育频道3,rtmp://9svd5.mine.nu:1935/sat/md031
体育频道3,rtmp://twcdn.top:1935/sat/md031
体育频道4,rtmp://9svd5.mine.nu:1935/sat/md041
体育频道4,rtmp://twcdn.top:1935/sat/md041
体育频道5,rtmp://9svd5.mine.nu:1935/sat/md051
体育频道5,rtmp://twcdn.top:1935/sat/md051
纬来体育,rtmp://9svd5.mine.nu:1935/sat/tv721
纬来体育,rtmp://twcdn.top:1935/sat/tv721
纬来体育,https://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?$未知 HD
大爱一台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8?$未知 HD
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?$未知 HD
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?$未知 HD
ELEVEN SPORTS 1,rtmp://9svd5.mine.nu:1935/sat/tv731
ELEVEN SPORTS 1,rtmp://twcdn.top:1935/sat/tv731
ELEVEN SPORTS 2,rtmp://9svd5.mine.nu:1935/sat/tv741
ELEVEN SPORTS 2,rtmp://twcdn.top:1935/sat/tv741
